sn,population,elite_rate,crossover,mutation_rate,mutation_change,filename,error,generations
899,84,0.14285714285714285,0.5,0.0,0.21,./data/models/1_2_0_4_4.csv,0.005871341385732961,45
900,84,0.14285714285714285,0.0,0.05,0.01,./data/models/1_2_1_0_0.csv,0.005870522805713832,44
901,84,0.14285714285714285,0.125,0.05,0.01,./data/models/1_2_1_0_1.csv,0.005870362862820786,43
902,84,0.14285714285714285,0.25,0.05,0.01,./data/models/1_2_1_0_2.csv,0.005870263679304028,13
903,84,0.14285714285714285,0.375,0.05,0.01,./data/models/1_2_1_0_3.csv,0.005870090221506744,13
904,84,0.14285714285714285,0.5,0.05,0.01,./data/models/1_2_1_0_4.csv,0.005870157053409374,48
905,84,0.14285714285714285,0.0,0.05,0.06,./data/models/1_2_1_1_0.csv,0.005870547585872013,23
906,84,0.14285714285714285,0.125,0.05,0.06,./data/models/1_2_1_1_1.csv,0.005870523644401488,38
907,84,0.14285714285714285,0.25,0.05,0.06,./data/models/1_2_1_1_2.csv,0.005870514359034656,31
908,84,0.14285714285714285,0.375,0.05,0.06,./data/models/1_2_1_1_3.csv,0.005870814752316633,27
909,84,0.14285714285714285,0.5,0.05,0.06,./data/models/1_2_1_1_4.csv,0.005870287416932307,40
910,84,0.14285714285714285,0.0,0.05,0.11,./data/models/1_2_1_2_0.csv,0.005870631475837612,35
911,84,0.14285714285714285,0.125,0.05,0.11,./data/models/1_2_1_2_1.csv,0.005870733718840966,27
912,84,0.14285714285714285,0.25,0.05,0.11,./data/models/1_2_1_2_2.csv,0.005870637734733568,15
913,84,0.14285714285714285,0.375,0.05,0.11,./data/models/1_2_1_2_3.csv,0.005870669619289163,41
914,84,0.14285714285714285,0.5,0.05,0.11,./data/models/1_2_1_2_4.csv,0.005870775229607118,15
915,84,0.14285714285714285,0.0,0.05,0.16,./data/models/1_2_1_3_0.csv,0.0058711235329963665,35
916,84,0.14285714285714285,0.125,0.05,0.16,./data/models/1_2_1_3_1.csv,0.0058718965574926524,24
917,84,0.14285714285714285,0.25,0.05,0.16,./data/models/1_2_1_3_2.csv,0.005870998490988229,12
918,84,0.14285714285714285,0.375,0.05,0.16,./data/models/1_2_1_3_3.csv,0.005871291542948005,27
919,84,0.14285714285714285,0.5,0.05,0.16,./data/models/1_2_1_3_4.csv,0.005870654255440576,31
920,84,0.14285714285714285,0.0,0.05,0.21,./data/models/1_2_1_4_0.csv,0.005878957635032905,13
921,84,0.14285714285714285,0.125,0.05,0.21,./data/models/1_2_1_4_1.csv,0.005871615103304438,18
922,84,0.14285714285714285,0.25,0.05,0.21,./data/models/1_2_1_4_2.csv,0.005871667398615498,40
923,84,0.14285714285714285,0.375,0.05,0.21,./data/models/1_2_1_4_3.csv,0.005870423215811937,14
924,84,0.14285714285714285,0.5,0.05,0.21,./data/models/1_2_1_4_4.csv,0.005875912694820827,26
925,84,0.14285714285714285,0.0,0.1,0.01,./data/models/1_2_2_0_0.csv,0.005870124022415922,49
926,84,0.14285714285714285,0.125,0.1,0.01,./data/models/1_2_2_0_1.csv,0.005870079745335823,19
927,84,0.14285714285714285,0.25,0.1,0.01,./data/models/1_2_2_0_2.csv,0.005870199852216534,34
928,84,0.14285714285714285,0.375,0.1,0.01,./data/models/1_2_2_0_3.csv,0.0058701447044597005,46
929,84,0.14285714285714285,0.5,0.1,0.01,./data/models/1_2_2_0_4.csv,0.005870193492586429,28
930,84,0.14285714285714285,0.0,0.1,0.06,./data/models/1_2_2_1_0.csv,0.005870431678642918,27
931,84,0.14285714285714285,0.125,0.1,0.06,./data/models/1_2_2_1_1.csv,0.005870363063285332,32
932,84,0.14285714285714285,0.25,0.1,0.06,./data/models/1_2_2_1_2.csv,0.005870467809431732,29
933,84,0.14285714285714285,0.375,0.1,0.06,./data/models/1_2_2_1_3.csv,0.005870603720908874,38
934,84,0.14285714285714285,0.5,0.1,0.06,./data/models/1_2_2_1_4.csv,0.005870698379746296,16
935,84,0.14285714285714285,0.0,0.1,0.11,./data/models/1_2_2_2_0.csv,0.005873303529086304,36
936,84,0.14285714285714285,0.125,0.1,0.11,./data/models/1_2_2_2_1.csv,0.005871364728989335,22
937,84,0.14285714285714285,0.25,0.1,0.11,./data/models/1_2_2_2_2.csv,0.005870285305416596,36
938,84,0.14285714285714285,0.375,0.1,0.11,./data/models/1_2_2_2_3.csv,0.005871262907948872,10
939,84,0.14285714285714285,0.5,0.1,0.11,./data/models/1_2_2_2_4.csv,0.00587008712538187,36
940,84,0.14285714285714285,0.0,0.1,0.16,./data/models/1_2_2_3_0.csv,0.005874187232601162,10
941,84,0.14285714285714285,0.125,0.1,0.16,./data/models/1_2_2_3_1.csv,0.005870539122370229,13
942,84,0.14285714285714285,0.25,0.1,0.16,./data/models/1_2_2_3_2.csv,0.005870998323071449,16
943,84,0.14285714285714285,0.375,0.1,0.16,./data/models/1_2_2_3_3.csv,0.005870189640142528,48
944,84,0.14285714285714285,0.5,0.1,0.16,./data/models/1_2_2_3_4.csv,0.005873050433932332,34
945,84,0.14285714285714285,0.0,0.1,0.21,./data/models/1_2_2_4_0.csv,0.005885180931862645,49
946,84,0.14285714285714285,0.125,0.1,0.21,./data/models/1_2_2_4_1.csv,0.005887387341691639,25
947,84,0.14285714285714285,0.25,0.1,0.21,./data/models/1_2_2_4_2.csv,0.00587155602459032,10
948,84,0.14285714285714285,0.375,0.1,0.21,./data/models/1_2_2_4_3.csv,0.005870695641936286,41
949,84,0.14285714285714285,0.5,0.1,0.21,./data/models/1_2_2_4_4.csv,0.005871978007150731,48
950,84,0.14285714285714285,0.0,0.15,0.01,./data/models/1_2_3_0_0.csv,0.005870461628020745,47
951,84,0.14285714285714285,0.125,0.15,0.01,./data/models/1_2_3_0_1.csv,0.00587030967425253,35
952,84,0.14285714285714285,0.25,0.15,0.01,./data/models/1_2_3_0_2.csv,0.005870081091740523,34
953,84,0.14285714285714285,0.375,0.15,0.01,./data/models/1_2_3_0_3.csv,0.005870191683639026,21
954,84,0.14285714285714285,0.5,0.15,0.01,./data/models/1_2_3_0_4.csv,0.005870124616644627,35
955,84,0.14285714285714285,0.0,0.15,0.06,./data/models/1_2_3_1_0.csv,0.005870754355274209,24
956,84,0.14285714285714285,0.125,0.15,0.06,./data/models/1_2_3_1_1.csv,0.005870323418741245,40
957,84,0.14285714285714285,0.25,0.15,0.06,./data/models/1_2_3_1_2.csv,0.005870617997583028,30
958,84,0.14285714285714285,0.375,0.15,0.06,./data/models/1_2_3_1_3.csv,0.005870263256849271,40
959,84,0.14285714285714285,0.5,0.15,0.06,./data/models/1_2_3_1_4.csv,0.00587014071810187,31
960,84,0.14285714285714285,0.0,0.15,0.11,./data/models/1_2_3_2_0.csv,0.005871249523039504,29
961,84,0.14285714285714285,0.125,0.15,0.11,./data/models/1_2_3_2_1.csv,0.00587038085522395,7
962,84,0.14285714285714285,0.25,0.15,0.11,./data/models/1_2_3_2_2.csv,0.005870699425091512,33
963,84,0.14285714285714285,0.375,0.15,0.11,./data/models/1_2_3_2_3.csv,0.0058706144025221455,22
964,84,0.14285714285714285,0.5,0.15,0.11,./data/models/1_2_3_2_4.csv,0.005870097251438462,22
965,84,0.14285714285714285,0.0,0.15,0.16,./data/models/1_2_3_3_0.csv,0.005871318394466676,45
966,84,0.14285714285714285,0.125,0.15,0.16,./data/models/1_2_3_3_1.csv,0.005873339862679046,40
967,84,0.14285714285714285,0.25,0.15,0.16,./data/models/1_2_3_3_2.csv,0.0058714183625263195,29
968,84,0.14285714285714285,0.375,0.15,0.16,./data/models/1_2_3_3_3.csv,0.005870865289589038,9
969,84,0.14285714285714285,0.5,0.15,0.16,./data/models/1_2_3_3_4.csv,0.00587069999312454,49
970,84,0.14285714285714285,0.0,0.15,0.21,./data/models/1_2_3_4_0.csv,0.005870751488661131,42
971,84,0.14285714285714285,0.125,0.15,0.21,./data/models/1_2_3_4_1.csv,0.005871084087525567,27
972,84,0.14285714285714285,0.25,0.15,0.21,./data/models/1_2_3_4_2.csv,0.005870636921562299,15
973,84,0.14285714285714285,0.375,0.15,0.21,./data/models/1_2_3_4_3.csv,0.0058728919613230185,33
974,84,0.14285714285714285,0.5,0.15,0.21,./data/models/1_2_3_4_4.csv,0.0058712272310743685,25
975,84,0.14285714285714285,0.0,0.2,0.01,./data/models/1_2_4_0_0.csv,0.005870287268145179,49
976,84,0.14285714285714285,0.125,0.2,0.01,./data/models/1_2_4_0_1.csv,0.00593323009840325,49
977,84,0.14285714285714285,0.25,0.2,0.01,./data/models/1_2_4_0_2.csv,0.00587021000916299,49
978,84,0.14285714285714285,0.375,0.2,0.01,./data/models/1_2_4_0_3.csv,0.005870341761638283,33
979,84,0.14285714285714285,0.5,0.2,0.01,./data/models/1_2_4_0_4.csv,0.005870111620897879,37
980,84,0.14285714285714285,0.0,0.2,0.06,./data/models/1_2_4_1_0.csv,0.0058703426262485675,20
981,84,0.14285714285714285,0.125,0.2,0.06,./data/models/1_2_4_1_1.csv,0.005870487415621813,21
982,84,0.14285714285714285,0.25,0.2,0.06,./data/models/1_2_4_1_2.csv,0.005870352477595473,42
983,84,0.14285714285714285,0.375,0.2,0.06,./data/models/1_2_4_1_3.csv,0.005870635202056552,46
984,84,0.14285714285714285,0.5,0.2,0.06,./data/models/1_2_4_1_4.csv,0.005870314842123464,46
985,84,0.14285714285714285,0.0,0.2,0.11,./data/models/1_2_4_2_0.csv,0.005870711261156288,29
986,84,0.14285714285714285,0.125,0.2,0.11,./data/models/1_2_4_2_1.csv,0.005870290904424545,30
987,84,0.14285714285714285,0.25,0.2,0.11,./data/models/1_2_4_2_2.csv,0.005870251534645894,15
988,84,0.14285714285714285,0.375,0.2,0.11,./data/models/1_2_4_2_3.csv,0.005870060201325229,25
989,84,0.14285714285714285,0.5,0.2,0.11,./data/models/1_2_4_2_4.csv,0.005870727131251889,29
990,84,0.14285714285714285,0.0,0.2,0.16,./data/models/1_2_4_3_0.csv,0.0058715624134049235,38
991,84,0.14285714285714285,0.125,0.2,0.16,./data/models/1_2_4_3_1.csv,0.005871031720283905,38
992,84,0.14285714285714285,0.25,0.2,0.16,./data/models/1_2_4_3_2.csv,0.005870942276572284,32
993,84,0.14285714285714285,0.375,0.2,0.16,./data/models/1_2_4_3_3.csv,0.005871220002593963,49
994,84,0.14285714285714285,0.5,0.2,0.16,./data/models/1_2_4_3_4.csv,0.005870559174641176,27
995,84,0.14285714285714285,0.0,0.2,0.21,./data/models/1_2_4_4_0.csv,0.005871791062680253,8
996,84,0.14285714285714285,0.125,0.2,0.21,./data/models/1_2_4_4_1.csv,0.00587075902941458,33
997,84,0.14285714285714285,0.25,0.2,0.21,./data/models/1_2_4_4_2.csv,0.0058704631448159815,24
998,84,0.14285714285714285,0.375,0.2,0.21,./data/models/1_2_4_4_3.csv,0.0058703057944081895,36
999,84,0.14285714285714285,0.5,0.2,0.21,./data/models/1_2_4_4_4.csv,0.005870403973720165,16
1000,119,0.14285714285714285,0.0,0.0,0.01,./data/models/1_3_0_0_0.csv,0.005870176473214886,45
1001,119,0.14285714285714285,0.125,0.0,0.01,./data/models/1_3_0_0_1.csv,0.0061672615195864115,49
1002,119,0.14285714285714285,0.25,0.0,0.01,./data/models/1_3_0_0_2.csv,0.006108349846816488,49
1003,119,0.14285714285714285,0.375,0.0,0.01,./data/models/1_3_0_0_3.csv,0.005870185185705355,27
1004,119,0.14285714285714285,0.5,0.0,0.01,./data/models/1_3_0_0_4.csv,0.005870148826777952,25
1005,119,0.14285714285714285,0.0,0.0,0.06,./data/models/1_3_0_1_0.csv,0.0058708655400497535,16
1006,119,0.14285714285714285,0.125,0.0,0.06,./data/models/1_3_0_1_1.csv,0.005870172737041307,43
1007,119,0.14285714285714285,0.25,0.0,0.06,./data/models/1_3_0_1_2.csv,0.005870408783619448,48
1008,119,0.14285714285714285,0.375,0.0,0.06,./data/models/1_3_0_1_3.csv,0.005870326709051656,33
1009,119,0.14285714285714285,0.5,0.0,0.06,./data/models/1_3_0_1_4.csv,0.005870909137042411,28
1010,119,0.14285714285714285,0.0,0.0,0.11,./data/models/1_3_0_2_0.csv,0.0058706017245476975,41
1011,119,0.14285714285714285,0.125,0.0,0.11,./data/models/1_3_0_2_1.csv,0.0058718464701684224,45
1012,119,0.14285714285714285,0.25,0.0,0.11,./data/models/1_3_0_2_2.csv,0.005871047482708757,36
1013,119,0.14285714285714285,0.375,0.0,0.11,./data/models/1_3_0_2_3.csv,0.005875274159376906,11
1014,119,0.14285714285714285,0.5,0.0,0.11,./data/models/1_3_0_2_4.csv,0.005871896701834949,25
1015,119,0.14285714285714285,0.0,0.0,0.16,./data/models/1_3_0_3_0.csv,0.005871753980150798,34
1016,119,0.14285714285714285,0.125,0.0,0.16,./data/models/1_3_0_3_1.csv,0.005871831183371776,12
1017,119,0.14285714285714285,0.25,0.0,0.16,./data/models/1_3_0_3_2.csv,0.005871171359431775,20
1018,119,0.14285714285714285,0.375,0.0,0.16,./data/models/1_3_0_3_3.csv,0.005872238117950644,39
1019,119,0.14285714285714285,0.5,0.0,0.16,./data/models/1_3_0_3_4.csv,0.005870709844235043,44
1020,119,0.14285714285714285,0.0,0.0,0.21,./data/models/1_3_0_4_0.csv,0.00587661614805419,40
1021,119,0.14285714285714285,0.125,0.0,0.21,./data/models/1_3_0_4_1.csv,0.005872604479442091,48
1022,119,0.14285714285714285,0.25,0.0,0.21,./data/models/1_3_0_4_2.csv,0.005885452823839994,35
1023,119,0.14285714285714285,0.375,0.0,0.21,./data/models/1_3_0_4_3.csv,0.0058714417526859065,4
1024,119,0.14285714285714285,0.5,0.0,0.21,./data/models/1_3_0_4_4.csv,0.0058706937469690315,38
1025,119,0.14285714285714285,0.0,0.05,0.01,./data/models/1_3_1_0_0.csv,0.005870287032991063,44
1026,119,0.14285714285714285,0.125,0.05,0.01,./data/models/1_3_1_0_1.csv,0.005870309432239215,44
1027,119,0.14285714285714285,0.25,0.05,0.01,./data/models/1_3_1_0_2.csv,0.0058702573932498244,23
1028,119,0.14285714285714285,0.375,0.05,0.01,./data/models/1_3_1_0_3.csv,0.005870121837434397,13
1029,119,0.14285714285714285,0.5,0.05,0.01,./data/models/1_3_1_0_4.csv,0.005870069213296195,34
1030,119,0.14285714285714285,0.0,0.05,0.06,./data/models/1_3_1_1_0.csv,0.005870502825689174,18
1031,119,0.14285714285714285,0.125,0.05,0.06,./data/models/1_3_1_1_1.csv,0.005870733452872675,44
1032,119,0.14285714285714285,0.25,0.05,0.06,./data/models/1_3_1_1_2.csv,0.005870341989361859,29
1033,119,0.14285714285714285,0.375,0.05,0.06,./data/models/1_3_1_1_3.csv,0.005871044380664007,36
1034,119,0.14285714285714285,0.5,0.05,0.06,./data/models/1_3_1_1_4.csv,0.005870673081818536,39
1035,119,0.14285714285714285,0.0,0.05,0.11,./data/models/1_3_1_2_0.csv,0.005871319416548304,9
1036,119,0.14285714285714285,0.125,0.05,0.11,./data/models/1_3_1_2_1.csv,0.005874604669981577,23
1037,119,0.14285714285714285,0.25,0.05,0.11,./data/models/1_3_1_2_2.csv,0.005870111091389924,41
1038,119,0.14285714285714285,0.375,0.05,0.11,./data/models/1_3_1_2_3.csv,0.005870210661440762,13
1039,119,0.14285714285714285,0.5,0.05,0.11,./data/models/1_3_1_2_4.csv,0.005870432534608152,46
1040,119,0.14285714285714285,0.0,0.05,0.16,./data/models/1_3_1_3_0.csv,0.005872527236396908,43
1041,119,0.14285714285714285,0.125,0.05,0.16,./data/models/1_3_1_3_1.csv,0.0058723219289265665,47
1042,119,0.14285714285714285,0.25,0.05,0.16,./data/models/1_3_1_3_2.csv,0.005870579391071735,21
1043,119,0.14285714285714285,0.375,0.05,0.16,./data/models/1_3_1_3_3.csv,0.005873457703984551,37
1044,119,0.14285714285714285,0.5,0.05,0.16,./data/models/1_3_1_3_4.csv,0.005871425184056315,8
1045,119,0.14285714285714285,0.0,0.05,0.21,./data/models/1_3_1_4_0.csv,0.0058715260506882316,18
1046,119,0.14285714285714285,0.125,0.05,0.21,./data/models/1_3_1_4_1.csv,0.005871129702012206,14
1047,119,0.14285714285714285,0.25,0.05,0.21,./data/models/1_3_1_4_2.csv,0.0058875994288082574,18
1048,119,0.14285714285714285,0.375,0.05,0.21,./data/models/1_3_1_4_3.csv,0.00588453456652468,49
1049,119,0.14285714285714285,0.5,0.05,0.21,./data/models/1_3_1_4_4.csv,0.005871269089576572,41
1050,119,0.14285714285714285,0.0,0.1,0.01,./data/models/1_3_2_0_0.csv,0.005870768479060682,47
1051,119,0.14285714285714285,0.125,0.1,0.01,./data/models/1_3_2_0_1.csv,0.005904196783610503,49
1052,119,0.14285714285714285,0.25,0.1,0.01,./data/models/1_3_2_0_2.csv,0.006300193651275668,49
1053,119,0.14285714285714285,0.375,0.1,0.01,./data/models/1_3_2_0_3.csv,0.008894419619416649,49
1054,119,0.14285714285714285,0.5,0.1,0.01,./data/models/1_3_2_0_4.csv,0.0058702021750740956,9
1055,119,0.14285714285714285,0.0,0.1,0.06,./data/models/1_3_2_1_0.csv,0.0058715625626660495,43
1056,119,0.14285714285714285,0.125,0.1,0.06,./data/models/1_3_2_1_1.csv,0.005870416786148684,37
1057,119,0.14285714285714285,0.25,0.1,0.06,./data/models/1_3_2_1_2.csv,0.005870267709911222,13
1058,119,0.14285714285714285,0.375,0.1,0.06,./data/models/1_3_2_1_3.csv,0.005870209485712866,21
1059,119,0.14285714285714285,0.5,0.1,0.06,./data/models/1_3_2_1_4.csv,0.005870464672460045,46
1060,119,0.14285714285714285,0.0,0.1,0.11,./data/models/1_3_2_2_0.csv,0.005871330635478085,43
1061,119,0.14285714285714285,0.125,0.1,0.11,./data/models/1_3_2_2_1.csv,0.005870611082518307,46
1062,119,0.14285714285714285,0.25,0.1,0.11,./data/models/1_3_2_2_2.csv,0.005871256790325226,40
1063,119,0.14285714285714285,0.375,0.1,0.11,./data/models/1_3_2_2_3.csv,0.005871564160509828,19
1064,119,0.14285714285714285,0.5,0.1,0.11,./data/models/1_3_2_2_4.csv,0.005871380706594364,9
1065,119,0.14285714285714285,0.0,0.1,0.16,./data/models/1_3_2_3_0.csv,0.005871026616025584,42
1066,119,0.14285714285714285,0.125,0.1,0.16,./data/models/1_3_2_3_1.csv,0.005871435418339713,21
1067,119,0.14285714285714285,0.25,0.1,0.16,./data/models/1_3_2_3_2.csv,0.005871309221887984,29
1068,119,0.14285714285714285,0.375,0.1,0.16,./data/models/1_3_2_3_3.csv,0.005871605419382713,21
1069,119,0.14285714285714285,0.5,0.1,0.16,./data/models/1_3_2_3_4.csv,0.005871217389130797,19
1070,119,0.14285714285714285,0.0,0.1,0.21,./data/models/1_3_2_4_0.csv,0.005874708094434898,23
1071,119,0.14285714285714285,0.125,0.1,0.21,./data/models/1_3_2_4_1.csv,0.005872042629697505,26
1072,119,0.14285714285714285,0.25,0.1,0.21,./data/models/1_3_2_4_2.csv,0.00587154342278789,23
1073,119,0.14285714285714285,0.375,0.1,0.21,./data/models/1_3_2_4_3.csv,0.005872189701398812,38
1074,119,0.14285714285714285,0.5,0.1,0.21,./data/models/1_3_2_4_4.csv,0.005871722769523491,30
1075,119,0.14285714285714285,0.0,0.15,0.01,./data/models/1_3_3_0_0.csv,0.005870575965987686,49
1076,119,0.14285714285714285,0.125,0.15,0.01,./data/models/1_3_3_0_1.csv,0.005870078670308271,10
1077,119,0.14285714285714285,0.25,0.15,0.01,./data/models/1_3_3_0_2.csv,0.0058700825781083064,40
1078,119,0.14285714285714285,0.375,0.15,0.01,./data/models/1_3_3_0_3.csv,0.0058701405142730844,26
1079,119,0.14285714285714285,0.5,0.15,0.01,./data/models/1_3_3_0_4.csv,0.00587009915305319,28
1080,119,0.14285714285714285,0.0,0.15,0.06,./data/models/1_3_3_1_0.csv,0.005870347136194357,46
1081,119,0.14285714285714285,0.125,0.15,0.06,./data/models/1_3_3_1_1.csv,0.005870246753906082,38
1082,119,0.14285714285714285,0.25,0.15,0.06,./data/models/1_3_3_1_2.csv,0.005870296620132726,47
1083,119,0.14285714285714285,0.375,0.15,0.06,./data/models/1_3_3_1_3.csv,0.005870162476876236,35
1084,119,0.14285714285714285,0.5,0.15,0.06,./data/models/1_3_3_1_4.csv,0.0058703036990566376,22
1085,119,0.14285714285714285,0.0,0.15,0.11,./data/models/1_3_3_2_0.csv,0.005870653199419337,7
1086,119,0.14285714285714285,0.125,0.15,0.11,./data/models/1_3_3_2_1.csv,0.005870878628626049,13
1087,119,0.14285714285714285,0.25,0.15,0.11,./data/models/1_3_3_2_2.csv,0.005870280240257876,30
1088,119,0.14285714285714285,0.375,0.15,0.11,./data/models/1_3_3_2_3.csv,0.005870996832906957,49
1089,119,0.14285714285714285,0.5,0.15,0.11,./data/models/1_3_3_2_4.csv,0.005871125278894181,38
1090,119,0.14285714285714285,0.0,0.15,0.16,./data/models/1_3_3_3_0.csv,0.005870587060661795,32
1091,119,0.14285714285714285,0.125,0.15,0.16,./data/models/1_3_3_3_1.csv,0.005870791094570794,41
1092,119,0.14285714285714285,0.25,0.15,0.16,./data/models/1_3_3_3_2.csv,0.0058708658413921385,40
1093,119,0.14285714285714285,0.375,0.15,0.16,./data/models/1_3_3_3_3.csv,0.0058709235490269325,6
1094,119,0.14285714285714285,0.5,0.15,0.16,./data/models/1_3_3_3_4.csv,0.005870296317258447,44
1095,119,0.14285714285714285,0.0,0.15,0.21,./data/models/1_3_3_4_0.csv,0.0058703246399299715,49
1096,119,0.14285714285714285,0.125,0.15,0.21,./data/models/1_3_3_4_1.csv,0.005870886680937099,7
1097,119,0.14285714285714285,0.25,0.15,0.21,./data/models/1_3_3_4_2.csv,0.005870909319672995,30
1098,119,0.14285714285714285,0.375,0.15,0.21,./data/models/1_3_3_4_3.csv,0.005870327561364249,29
1099,119,0.14285714285714285,0.5,0.15,0.21,./data/models/1_3_3_4_4.csv,0.005871638757240833,32
1100,119,0.14285714285714285,0.0,0.2,0.01,./data/models/1_3_4_0_0.csv,0.005870109503292314,46
1101,119,0.14285714285714285,0.125,0.2,0.01,./data/models/1_3_4_0_1.csv,0.005870085972443475,25
1102,119,0.14285714285714285,0.25,0.2,0.01,./data/models/1_3_4_0_2.csv,0.005880399126526334,49
1103,119,0.14285714285714285,0.375,0.2,0.01,./data/models/1_3_4_0_3.csv,0.009886032972672692,0
1104,119,0.14285714285714285,0.5,0.2,0.01,./data/models/1_3_4_0_4.csv,0.005870157136491124,35
1105,119,0.14285714285714285,0.0,0.2,0.06,./data/models/1_3_4_1_0.csv,0.005870129098342509,36
1106,119,0.14285714285714285,0.125,0.2,0.06,./data/models/1_3_4_1_1.csv,0.005870479778790631,32
1107,119,0.14285714285714285,0.25,0.2,0.06,./data/models/1_3_4_1_2.csv,0.00587028325660601,41
1108,119,0.14285714285714285,0.375,0.2,0.06,./data/models/1_3_4_1_3.csv,0.005870118353723868,38
1109,119,0.14285714285714285,0.5,0.2,0.06,./data/models/1_3_4_1_4.csv,0.005870578622922732,30
1110,119,0.14285714285714285,0.0,0.2,0.11,./data/models/1_3_4_2_0.csv,0.005870811298138688,46
1111,119,0.14285714285714285,0.125,0.2,0.11,./data/models/1_3_4_2_1.csv,0.00587049377467695,30
1112,119,0.14285714285714285,0.25,0.2,0.11,./data/models/1_3_4_2_2.csv,0.005870560315980291,9
1113,119,0.14285714285714285,0.375,0.2,0.11,./data/models/1_3_4_2_3.csv,0.005870469495485676,35
1114,119,0.14285714285714285,0.5,0.2,0.11,./data/models/1_3_4_2_4.csv,0.005870340317096228,15
1115,119,0.14285714285714285,0.0,0.2,0.16,./data/models/1_3_4_3_0.csv,0.005871349455415802,18
1116,119,0.14285714285714285,0.125,0.2,0.16,./data/models/1_3_4_3_1.csv,0.005870315080985113,39
1117,119,0.14285714285714285,0.25,0.2,0.16,./data/models/1_3_4_3_2.csv,0.00587022979928206,41
1118,119,0.14285714285714285,0.375,0.2,0.16,./data/models/1_3_4_3_3.csv,0.0058705999529386575,35
1119,119,0.14285714285714285,0.5,0.2,0.16,./data/models/1_3_4_3_4.csv,0.005870380347568894,23
1120,119,0.14285714285714285,0.0,0.2,0.21,./data/models/1_3_4_4_0.csv,0.0058709869326055725,41
